GridArea;Type_Of_MP;Physical_Status;Settlement_Method;Count
131;E18;E22;;3
131;E18;E22;;1
131;E18;E22;;2
131;E18;E22;;73
131;E18;E22;;2
131;E17;E22;D01;1682
131;E17;E22;D01;4
131;E17;E22;D01;44
131;E17;E22;E01;9
131;E17;E22;E01;11
131;E17;E22;E02;2
131;E17;E23;D01;2
131;E17;E23;E01;1
131;E17;E22;D01;7
131;E17;D03;D01;1
131;E17;E22;D01;643
131;E17;E22;D01;22
131;E17;E22;E01;1
131;E17;E22;E01;3
131;E17;E22;E01;13
131;E17;E22;E02;49
131;E17;E22;E02;1
131;E17;E22;D01;3060
131;E17;E22;D01;4
131;E17;E22;D01;33
131;E17;E22;E01;20
131;E17;E22;E01;5
131;E17;E22;E01;25
131;E17;E22;E02;3
131;E17;E22;E02;1
131;E17;E23;D01;5
131;E18;E22;;5
131;E17;E22;D01;153
131;E17;E22;D01;1
131;E17;E22;D01;1
131;E17;E22;E01;1
131;E17;E22;D01;1279
131;E17;E22;D01;3
131;E17;E22;D01;9
131;E17;E22;E01;13
131;E17;E22;E01;2
131;E17;E22;E01;16
131;E17;E23;D01;1
131;E17;E22;D01;165
131;E17;E22;D01;1
131;E17;E22;D01;4
131;E17;E22;E01;2
131;E17;E22;E01;1
131;E17;E22;E02;6
131;E17;E22;E02;1
131;E17;E23;E02;1
131;E17;D03;D01;3
131;E17;E22;D01;491
131;E17;E22;D01;3
131;E17;E22;D01;49
131;E17;E22;E01;2
131;E17;E22;E01;1
131;E17;E22;E01;790
131;E17;E22;E02;15
131;E17;E23;E01;1
131;E17;D03;D01;1
131;E17;E22;D01;11
131;E17;E22;E02;33
131;E17;D03;D01;1
131;E17;D03;E01;1
131;E17;E22;D01;4412
131;E17;E22;D01;1
131;E17;E22;D01;25
131;E17;E22;D01;72
131;E17;E22;E01;89
131;E17;E22;E01;4
131;E17;E22;E01;48
131;E17;E23;D01;4
131;E17;E23;E01;1
131;E17;E23;E02;1
131;E18;E22;;22
131;E17;E22;D01;375
131;E17;E22;D01;6
131;E17;E22;D01;12
131;E17;E22;E01;1
131;E17;E22;E01;1
131;E17;E22;E01;1
131;E17;E22;E02;1
131;E17;E23;D01;2
131;E17;E22;D01;11
131;E17;D03;D01;32
131;E17;E22;D01;515
131;E17;E22;D01;1
131;E17;E22;D01;7
131;E17;E22;D01;13
131;E17;E22;E01;20
131;E17;E22;E01;5
131;E17;E22;E02;16
131;E17;D03;D01;19
131;E17;E22;D01;2074
131;E17;E22;D01;8
131;E17;E22;D01;102
131;E17;E22;D01;1
131;E17;E22;D01;55
131;E17;E22;E01;42
131;E17;E22;E01;2
131;E17;E22;E01;52
131;E17;E22;E02;195
131;E17;E22;E02;2
131;E17;E22;E02;15
131;E18;E22;;5
131;E18;E22;;1
131;E18;E22;;3
131;E18;E22;;103
131;E18;E23;;1
131;E17;D03;D01;28
131;E17;E22;D01;13804
131;E17;E22;D01;1
131;E17;E22;D01;122
131;E17;E22;D01;322
131;E17;E22;E01;70
131;E17;E22;E01;13
131;E17;E22;E01;71
131;E17;E22;E02;326
131;E17;E22;E02;3
131;E17;E22;E02;5
131;E17;E23;D01;5
131;E17;D03;D01;12
131;E17;E22;D01;2379
131;E17;E22;D01;17
131;E17;E22;D01;53
131;E17;E22;E01;105
131;E17;E22;E01;8
131;E17;E22;E01;42
131;E17;E22;E02;3
131;E17;E22;E02;1
131;E17;E23;D01;1
131;E17;E22;D01;20
131;E17;D03;D01;2
131;E17;E22;D01;650
131;E17;E22;D01;9
131;E17;E22;D01;3
131;E17;E22;E01;49
131;E17;E22;E01;19
131;E17;E22;E02;140
131;E17;E22;E02;3
131;E18;E22;;1
131;E17;E22;D01;527
131;E17;E22;D01;9
131;E17;E22;D01;17
131;E17;E22;E01;12
131;E17;E22;E01;1
131;E17;E22;E01;2
131;E17;E22;E02;1
131;E17;E22;D01;18
131;E17;E22;D01;2
131;E17;E22;D01;1
131;E17;E22;D01;4
131;E17;D03;D01;6
131;E17;E22;D01;7884
131;E17;E22;D01;2
131;E17;E22;D01;57
131;E17;E22;D01;247
131;E17;E22;E01;43
131;E17;E22;E01;9
131;E17;E22;E01;36
131;E17;E22;E02;66
131;E17;E22;E02;5
131;E17;E22;E02;2
131;E17;E23;D01;2
131;E17;D03;D01;1
131;E17;E22;D01;2838
131;E17;E22;D01;1
131;E17;E22;D01;16
131;E17;E22;D01;41
131;E17;E22;E01;9
131;E17;E22;E01;3
131;E17;E22;E01;14
131;E17;E22;E02;2
131;E17;E23;D01;1
131;E17;E22;D01;10
131;E17;E22;E02;36
131;E17;E22;E02;1
131;E17;E22;E02;1
131;E18;E22;;2
131;E18;E22;;1
131;E18;E22;;15996
131;E17;E22;D01;17
131;E17;E22;E01;4
131;E17;D03;D01;2
131;E17;E22;D01;4691
131;E17;E22;D01;1
131;E17;E22;D01;44
131;E17;E22;D01;300
131;E17;E22;E01;44
131;E17;E22;E01;1
131;E17;E22;E01;34
131;E17;E22;E02;4
131;E17;E22;E02;1
131;E17;E22;E02;1
131;E17;E23;D01;2
131;E18;E22;;170
131;E18;E22;;111
131;E18;E22;;4
131;E18;E22;;1696
131;E18;E22;;5
131;E18;E23;;1
131;E18;E23;;1
131;E18;E23;;1
131;E17;E22;D01;1428
131;E17;E22;D01;1
131;E17;E22;D01;16
131;E17;E22;D01;103
131;E17;E22;E01;16
131;E17;E22;E01;2
131;E17;E22;E01;2
131;E17;E22;E02;1
131;E17;E22;D01;1
131;E17;E22;D01;2
131;E18;E22;;1
131;E18;E22;;6
131;E18;E22;;1
131;D01;D02;;5
131;D01;E22;;3
131;D02;D02;;1328
131;D02;D02;;67
131;D02;D02;;1503
131;D02;D03;;3
131;D02;E22;;2
131;D02;E22;;86
131;D02;E22;;2
131;D04;D02;;23
131;D04;D02;;117
131;D04;D03;;1
131;D04;E22;;15996
131;D05;D02;;73
131;D05;D03;;1
131;D05;D03;;2
131;D05;E22;;2
131;D05;E22;;105
131;D05;E22;;1
131;D06;D02;;12
131;D06;D02;;194
131;D06;D03;;1
131;D06;D03;;10
131;D06;E22;;19839
131;D07;D02;;68
131;D07;D02;;126
131;D07;D03;;30
131;D07;D03;;28
131;D07;E22;;14971
131;D07;E22;;5063
131;D08;D02;;2
131;D08;D03;;1
131;D08;E22;;37
131;D09;D02;;24
131;D09;D02;;36
131;D09;D02;;2
131;D09;E22;;79
131;D09;E22;;5
131;D10;D02;;7
131;D10;D02;;1
131;D10;D03;;9
131;D10;E22;;3
131;D11;D02;;7
131;D11;D02;;1
131;D11;D03;;9
131;D11;E22;;3
131;D12;D03;;1
131;D14;D02;;2929
131;D14;E22;;25500
131;D14;E23;;1
131;D15;D02;;21
131;D15;E22;;15996
131;D99;D02;;142
131;D99;D02;;303
131;D99;D03;;2
131;D99;E22;;474
131;D99;E22;;61
131;E17;D02;D01;1035
131;E17;D02;D01;2
131;E17;D02;D01;2
131;E17;D02;E01;1464
131;E17;D02;E01;17
131;E17;D02;E01;2077
131;E17;D02;E01;4
131;E17;D02;E01;4
131;E17;D02;E01;9965
131;E17;D02;E01;3
131;E17;D02;E01;78
131;E17;D02;E02;471
131;E17;D02;E02;2
131;E17;D02;E02;15
131;E17;D02;E02;1
131;E17;D02;E02;2
131;E17;D03;D01;5641
131;E17;D03;E01;7
131;E17;D03;E02;1
131;E17;E23;D01;773
131;E17;E23;D01;1
131;E17;E23;E01;70
131;E17;E23;E01;43
131;E17;E23;E02;5
131;E18;D02;;36
131;E18;D02;;7
131;E18;D02;;1
131;E18;D02;;3
131;E18;D02;;2
131;E18;D02;;221
131;E18;D02;;2
131;E18;D02;;1
131;E18;D02;;11
131;E18;D02;;48
131;E18;D02;;11
131;E18;D02;;14
131;E18;D03;;6
131;E20;D02;;451
131;E20;E22;;306
141;E17;E22;D01;8
141;E17;E22;D01;2
141;E17;E22;D01;1
141;E17;E22;E02;1
141;E17;E22;D01;137
141;E17;E22;D01;4
141;E17;E22;D01;1
141;E17;E22;E02;15
141;E17;E22;E02;2
141;E17;E22;D01;8
141;E17;E22;E02;16
141;E17;E22;D01;1
141;E17;E22;D01;60
141;E17;E22;D01;60
141;E17;E22;E02;3
141;E17;E22;D01;2471
141;E17;E22;D01;3
141;E17;E22;D01;61
141;E17;E22;E02;6
141;E17;E22;E02;1
141;E17;E22;D01;9
141;E17;E22;D01;90
141;E17;E22;D01;2
141;E17;E22;D01;2
141;E17;E22;E02;1
141;E17;E22;E02;1
141;E17;E22;D01;13
141;E17;E22;D01;8
141;E17;E22;E02;2
141;E17;E22;D01;81
141;E17;E22;D01;1
141;E17;E22;D01;142
141;E17;E22;D01;1
141;E17;E22;D01;229
141;E17;E22;D01;1
141;E17;E22;D01;8
141;E17;E22;E02;1
141;E18;E22;;5
141;E18;E22;;3
141;E18;E22;;1
141;E17;E22;D01;10
141;E17;E22;D01;20
141;E17;E22;D01;37
141;E17;E22;D01;1
141;E17;E22;D01;17
141;E17;E22;D01;1
141;E17;E22;D01;22
141;E17;E22;D01;1
141;E17;E22;D01;1
141;E17;E22;D01;5
141;E17;E22;D01;155
141;E17;E22;D01;1
141;E17;E22;D01;1
141;E17;E22;E02;3
141;E17;E22;D01;9
141;E18;E22;;1
141;E17;E22;D01;6
141;E17;E22;D01;1
141;E17;E22;D01;103
141;E17;E22;D01;1
141;E17;E22;D01;30
141;E17;E22;D01;1
141;E18;E22;;79
141;E17;E22;D01;1
141;E17;E22;D01;44
141;E17;E22;D01;1
141;E18;E22;;2
141;E18;E22;;8
141;E17;E22;D01;11
141;E17;E22;D01;1
141;D02;D02;;107
141;D02;D02;;1
141;D02;D02;;5
141;D04;D02;;1
141;D04;E22;;79
141;D05;D02;;1
141;D05;E22;;4
141;D06;D02;;1
141;D06;E22;;1
141;D06;E22;;94
141;D07;D02;;1
141;D07;E22;;8
141;D07;E22;;87
141;D08;E22;;4
141;D09;E22;;4
141;D14;D02;;1
141;D14;E22;;22
141;D15;E22;;79
141;D99;D02;;239
141;D99;D02;;4
141;E17;D02;D01;1
141;E17;D02;E01;2
141;E17;D02;E01;3
141;E17;D02;E01;82
141;E17;D02;E02;6
141;E17;D03;D01;1
141;E17;E23;D01;9
141;E18;D02;;2
141;E18;D02;;2
141;E18;D02;;1
151;E17;D03;D01;130
151;E17;E22;D01;798
151;E17;E22;D01;1
151;E17;E22;D01;7
151;E17;E22;D01;7
151;E17;E22;E02;38
151;E17;E22;D01;24
151;E17;E22;D01;1
151;E17;E22;D01;1
151;E17;E22;E02;1
151;E17;E22;D01;1
151;E17;E22;D01;69
151;E17;E22;D01;1
151;E17;E22;E02;48
151;E17;E22;E02;6
151;E17;D03;D01;16
151;E17;E22;D01;2943
151;E17;E22;D01;7
151;E17;E22;D01;35
151;E17;E22;D01;16
151;E17;E22;D01;1
151;E17;E22;E02;576
151;E17;E22;E02;1
151;E17;E22;E02;6
151;E17;E22;E02;40
151;E18;E22;;29
151;E18;E22;;1
151;E18;E22;;5
151;E17;E22;D01;2
151;E18;E22;;1
151;E18;E22;;50
151;E18;E22;;6
151;E17;D03;D01;22
151;E17;D03;E02;4
151;E17;E22;D01;2505
151;E17;E22;D01;3
151;E17;E22;D01;11
151;E17;E22;D01;12
151;E17;E22;D01;1
151;E17;E22;E02;362
151;E17;E22;E02;12
151;E17;E22;E02;12
151;E17;E22;E02;4
151;E17;E22;D01;11
151;E17;E22;D01;2985
151;E17;E22;D01;4
151;E17;E22;D01;10
151;E17;E22;D01;21
151;E17;E22;E02;31
151;E17;E22;E02;1
151;E17;E22;E02;5
151;E17;E23;D01;2
151;E17;E22;D01;21
151;E17;E22;E02;1
151;E17;D03;D01;12
151;E17;E22;D01;2724
151;E17;E22;D01;36
151;E17;E22;D01;16
151;E17;E22;E02;28
151;E17;E22;E02;2
151;E17;E22;E02;5
151;E17;E23;D01;2
151;E17;D03;D01;88
151;E17;E22;D01;9952
151;E17;E22;D01;16
151;E17;E22;D01;52
151;E17;E22;D01;42
151;E17;E22;E02;75
151;E17;E22;E02;5
151;E17;E23;D01;3
151;E17;E22;D01;1
151;E17;E22;D01;5
151;E17;E22;D01;56
151;E17;D03;D01;5
151;E17;E22;D01;650
151;E17;E22;D01;1
151;E17;E22;D01;2
151;E17;E22;D01;4
151;E17;D03;D01;1
151;E17;E22;D01;115
151;E17;E22;D01;1
151;E17;E22;D01;1
151;E17;E22;E02;23
151;E17;E22;D01;234
151;E17;E22;D01;1
151;E17;E22;D01;6
151;E17;E22;E02;8
151;E18;E22;;1
151;E17;D03;D01;2
151;E17;E22;D01;264
151;E17;E22;D01;1
151;E17;E22;D01;4
151;E17;E22;D01;1
151;E17;E22;E02;60
151;E17;E22;E02;1
151;E17;E22;D01;25
151;E17;E22;D01;2953
151;E17;E22;D01;2
151;E17;E22;D01;26
151;E17;E22;D01;39
151;E17;E22;D01;2
151;E17;E22;E02;17
151;E17;E22;E02;1
151;E17;E22;E02;1
151;E17;E23;D01;3
151;E17;D03;D01;310
151;E17;E22;D01;121304
151;E17;E22;D01;176
151;E17;E22;D01;352
151;E17;E22;D01;2376
151;E17;E22;D01;11
151;E17;E22;E02;504
151;E17;E22;E02;2
151;E17;E22;E02;10
151;E17;E22;E02;1
151;E17;E23;D01;8
151;E18;D03;;3
151;E17;D03;D01;1
151;E17;E22;D01;6399
151;E17;E22;D01;25
151;E17;E22;D01;60
151;E17;E22;D01;162
151;E17;E22;D01;2
151;E17;E22;E02;7
151;E17;E22;E02;4
151;E17;E23;D01;2
151;E18;E22;;41
151;E18;E22;;4
151;E18;E22;;2
151;E18;E22;;535
151;E18;E22;;24
151;E17;E22;D01;877
151;E17;E22;D01;4
151;E17;E22;D01;9
151;E17;E22;D01;8
151;E18;E22;;6
151;E18;E22;;1
151;E18;E22;;11
151;E17;E22;D01;406
151;E17;E22;D01;1
151;E17;E22;D01;2
151;E17;E23;D01;1
151;E17;E22;D01;1
151;E17;E22;D01;3
151;E17;E22;E02;1
151;E17;E22;D01;922
151;E17;E22;D01;4
151;E17;E22;E02;2
151;E17;E22;D01;6
151;E17;D03;D01;1
151;E17;E22;D01;599
151;E17;E22;D01;2
151;E17;D03;D01;23
151;E17;E22;D01;37
151;E17;E22;D01;6
151;E17;E22;D01;15
151;E17;E22;E02;6
151;E17;E22;D01;1868
151;E17;E22;D01;7
151;E17;E22;D01;6
151;E17;E22;D01;97
151;E17;E22;D01;1
151;E17;E22;D01;4
151;E17;E22;D01;2
151;E17;E22;E02;1
151;E17;E22;D01;16
151;E17;E22;E02;1
151;E17;E22;D01;7
151;E17;E22;D01;1
151;E17;E22;E02;2
151;E17;D03;D01;1
151;E17;E22;D01;300
151;E17;E22;D01;4
151;E17;E22;D01;5
151;E17;E22;E02;27
151;E17;E22;E02;3
151;E17;E22;E02;3
151;E18;E22;;1
151;E18;E22;;6
151;E17;D03;D01;3
151;E17;E22;D01;3648
151;E17;E22;D01;9
151;E17;E22;D01;10
151;E17;E22;D01;53
151;E17;E22;D01;1
151;E17;E22;E02;82
151;E17;E22;E02;5
151;E17;E22;E02;1
151;E17;E23;D01;1
151;E17;D03;D01;2
151;E17;E22;D01;1008
151;E17;E22;D01;5
151;E17;E22;D01;8
151;E17;E22;E02;1
151;E17;E22;D01;27
151;E17;E22;D01;30
151;E17;E22;E02;14
151;E17;E22;E02;2
151;E18;E22;;1
151;E17;E22;D01;282
151;E17;E22;D01;2
151;E17;E22;D01;5
151;E17;E22;D01;16
151;E17;D03;D01;2
151;E17;E22;D01;2751
151;E17;E22;D01;4
151;E17;E22;D01;14
151;E17;E22;D01;28
151;E17;E22;E02;4
151;E17;E22;D01;818
151;E17;E22;D01;2
151;E17;E22;D01;3
151;E17;E22;D01;6
151;E17;E22;E02;1
151;E17;E22;E02;11
151;E18;E22;;1
151;E18;E22;;2891
151;E17;E22;D01;15
151;E17;D03;D01;1
151;E17;E22;D01;1560
151;E17;E22;D01;5
151;E17;E22;D01;10
151;E17;E22;D01;48
151;E17;E22;E02;2
151;E18;E22;;240
151;E18;E22;;1
151;E18;E22;;14
151;E18;E22;;195
151;E17;E22;D01;332
151;E17;E22;D01;1
151;E17;E22;D01;1
151;E17;E22;D01;6
151;E17;E22;D01;1
151;D01;D02;;2
151;D02;D02;;1078
151;D02;D02;;6
151;D02;D02;;201
151;D02;D03;;8
151;D02;E22;;1
151;D02;E22;;13
151;D04;D02;;21
151;D04;D02;;53
151;D04;E22;;2891
151;D05;D02;;7
151;D05;E22;;119
151;D06;D02;;187
151;D06;E22;;3978
151;D07;D02;;174
151;D07;E22;;3995
151;D08;D02;;3205
151;D08;D02;;3
151;D08;E22;;30
151;D09;D02;;3
151;D09;D02;;1
151;D09;E22;;69
151;D10;D02;;5
151;D10;E22;;1
151;D11;D02;;5
151;D11;E22;;1
151;D12;D02;;3
151;D12;D02;;1
151;D12;E22;;2
151;D14;D02;;520
151;D14;E22;;8319
151;D14;E23;;1
151;D15;D02;;17
151;D15;E22;;2891
151;D17;D03;;5
151;D18;D03;;21
151;D99;D02;;3003
151;D99;D02;;71
151;E17;D02;D01;693
151;E17;D02;E01;2088
151;E17;D02;E01;1
151;E17;D02;E01;4
151;E17;D02;E01;1889
151;E17;D02;E01;547
151;E17;D02;E02;171
151;E17;D02;E02;1
151;E17;D02;E02;2
151;E17;D02;E02;1
151;E17;D03;D01;357
151;E17;D03;E02;4
151;E17;E23;D01;143
151;E18;D02;;13
151;E18;D02;;9
151;E18;D02;;3
151;E18;D02;;1
151;E18;D02;;2
151;E18;D02;;1
151;E18;D02;;34
151;E18;D02;;1
151;E18;D02;;1
151;E18;D02;;2
151;E18;D02;;16
151;E18;D02;;2
151;E18;D02;;24
151;E18;D02;;13
151;E18;D03;;3
151;E20;D02;;39
151;E20;D03;;8
151;E20;E22;;38
152;E17;D03;D01;1
152;E17;E22;D01;422
152;E17;E22;D01;3
152;E17;E22;D01;12
152;E17;E22;E01;78
152;E17;E22;E01;16
152;E17;E22;E02;29
152;E17;E22;E02;6
152;E17;E22;D01;3
152;E17;E22;D01;25
152;E17;E22;D01;1
152;E17;E22;E02;14
152;E17;D03;D01;1
152;E17;E22;D01;632
152;E17;E22;D01;1
152;E17;E22;E01;119
152;E17;E22;E01;40
152;E17;E22;E02;83
152;E17;E22;E02;5
152;E18;E22;;1
152;E17;E22;D01;77
152;E17;E22;D01;1
152;E17;E22;E01;1
152;E17;E22;E02;40
152;E17;E22;E02;7
152;E17;E22;D01;493
152;E17;E22;D01;4
152;E17;E22;E01;27
152;E17;E22;E01;5
152;E17;E22;E02;22
152;E17;E22;D01;2
152;E17;D03;E01;1
152;E17;E22;D01;157
152;E17;E22;D01;1
152;E17;E22;E01;5
152;E17;E22;E01;3
152;E17;E22;E02;6
152;E17;D03;D01;222
152;E17;E22;D01;931
152;E17;E22;D01;5
152;E17;E22;D01;19
152;E17;E22;E01;165
152;E17;E22;E01;5
152;E17;E22;E02;46
152;E17;E22;E02;1
152;E17;E22;E02;2
152;E17;E23;D01;2
152;E17;E22;D01;4
152;E17;E22;D01;5
152;E17;D03;D01;27
152;E17;D03;E01;1
152;E17;E22;D01;30733
152;E17;E22;D01;3
152;E17;E22;D01;45
152;E17;E22;D01;360
152;E17;E22;E01;1696
152;E17;E22;E01;274
152;E17;E22;E02;98
152;E17;E22;E02;2
152;E17;E22;E02;17
152;E17;E23;D01;46
152;E17;E23;E01;3
152;E17;E22;D01;344
152;E17;E22;D01;4
152;E17;E22;E01;20
152;E17;E22;E01;12
152;E17;E22;E02;116
152;E17;E22;E02;10
152;E17;E22;D01;52
152;E17;E22;D01;1
152;E17;E22;D01;2
152;E17;E22;E01;2
152;E17;E22;E01;2
152;E17;E22;E02;2
152;E17;E22;E02;1
152;E17;E22;D01;1
152;E18;E22;;1
152;E17;E22;D01;67
152;E17;E22;D01;2
152;E17;E22;E01;4
152;E17;E22;E02;18
152;E17;E22;E02;1
152;E17;E22;D01;7
152;E17;E22;D01;575
152;E17;E22;D01;1
152;E17;E22;D01;4
152;E17;E22;E01;28
152;E17;E22;E01;3
152;E17;E22;E02;5
152;E17;E22;D01;343
152;E17;E22;D01;1
152;E17;E22;D01;4
152;E17;E22;E01;37
152;E17;E22;E01;7
152;E17;E22;E02;6
152;E17;E23;D01;2
152;E17;E22;D01;849
152;E17;E22;D01;1
152;E17;E22;D01;4
152;E17;E22;D01;17
152;E17;E22;E01;27
152;E17;E22;E01;3
152;E17;E22;E02;1
152;E17;E22;E02;2
152;E17;E23;D01;4
152;E18;D03;;1
152;E18;E22;;2
152;E18;E22;;2
152;E18;E22;;2
152;E18;E22;;55
152;E18;E22;;1
152;E18;E22;;1
152;E17;E22;D01;44
152;E17;E22;E01;1
152;E18;E22;;1
152;E17;E22;D01;110
152;E17;E22;E01;3
152;E17;E22;E01;1
152;E17;E22;D01;2
152;E17;E22;E02;1
152;E17;E22;D01;289
152;E17;E22;E01;13
152;E17;E22;E01;3
152;E17;E23;D01;2
152;E17;E22;D01;138
152;E17;E22;D01;1
152;E17;E22;E01;15
152;E17;E22;E01;2
152;E17;E22;E02;1
152;E17;E22;D01;2
152;E17;E22;D01;1
152;E17;E22;E02;2
152;E17;E22;D01;173
152;E17;E22;E01;16
152;E17;E22;E01;1
152;E17;E23;D01;2
152;E17;E22;D01;18
152;E17;E22;E01;2
152;E17;E22;D01;20
152;E17;E22;E01;6
152;E17;E22;E02;3
152;E17;E22;D01;49
152;E17;E22;E01;4
152;E17;E22;E02;4
152;E17;E22;E02;2
152;E18;E22;;1
152;E17;E22;D01;340
152;E17;E22;D01;2
152;E17;E22;D01;4
152;E17;E22;E01;15
152;E17;E22;E01;3
152;E17;E22;E02;11
152;E17;E22;E02;1
152;E17;E22;D01;103
152;E17;E22;D01;1
152;E17;E22;E01;6
152;E17;E22;E01;1
152;E17;E22;D01;2
152;E17;E22;D01;1
152;E17;E22;E02;2
152;E18;E22;;1
152;E17;E22;D01;24
152;E17;E22;D01;2
152;E17;E22;E01;1
152;E17;E22;D01;1
152;E17;E22;D01;435
152;E17;E22;D01;1
152;E17;E22;D01;4
152;E17;E22;E01;19
152;E17;E22;E01;2
152;E17;E22;E02;2
152;E17;E23;D01;1
152;E17;E22;D01;152
152;E17;E22;E01;5
152;E17;E22;E01;2
152;E17;E22;E02;1
152;E17;E22;E02;1
152;E18;E22;;460
152;E17;E22;D01;394
152;E17;E22;D01;12
152;E17;E22;E01;23
152;E17;E22;E01;2
152;E18;E22;;2
152;E18;E22;;7
152;E18;E22;;60
152;E18;E22;;2
152;E17;E22;D01;71
152;E17;E22;D01;1
152;E17;E22;D01;2
152;E17;E22;E01;4
152;D01;E22;;2
152;D02;D02;;1309
152;D02;D02;;29
152;D02;E22;;1
152;D02;E22;;12
152;D04;D02;;2
152;D04;D02;;46
152;D04;E22;;460
152;D05;D02;;3
152;D05;D03;;5
152;D05;E22;;9
152;D06;D02;;1
152;D06;D02;;51
152;D06;D03;;2
152;D06;E22;;6
152;D06;E22;;586
152;D07;D02;;51
152;D07;D03;;2
152;D07;E22;;45
152;D07;E22;;553
152;D08;D02;;1
152;D08;E22;;7
152;D09;D02;;3
152;D09;D02;;1
152;D09;E22;;9
152;D10;D02;;1
152;D11;D02;;1
152;D14;D02;;41
152;D14;E22;;254
152;D15;D02;;2
152;D15;E22;;460
152;D99;D02;;1931
152;D99;D02;;6
152;E17;D02;D01;30
152;E17;D02;E01;100
152;E17;D02;E01;6
152;E17;D02;E01;2
152;E17;D02;E01;1
152;E17;D02;E01;1875
152;E17;D02;E01;4
152;E17;D02;E01;46
152;E17;D02;E02;34
152;E17;D02;E02;2
152;E17;D02;E02;2
152;E17;D03;D01;59
152;E17;D03;E01;126
152;E17;D03;E02;1
152;E17;E23;D01;93
152;E17;E23;D01;1
152;E17;E23;E01;9
152;E17;E23;E01;2
152;E18;D02;;2
152;E18;D02;;4
152;E18;D02;;6
152;E20;D02;;14
152;E20;E22;;14
154;E17;D03;D01;3
154;E17;E22;D01;34
154;E17;E22;D01;2
154;E17;E22;E02;1
154;E17;E22;D01;16
154;E17;E22;E02;15
154;E17;D03;D01;1
154;E17;E22;D01;217
154;E17;E22;D01;1
154;E17;E22;D01;1
154;E17;E22;E02;41
154;E17;E22;E02;6
154;E18;E22;;1
154;E17;E22;D01;18
154;E17;E22;E02;15
154;E17;E22;E02;1
154;E17;E22;D01;216
154;E17;E22;D01;3
154;E17;E22;E02;5
154;E17;E22;D01;4
154;E17;D03;D01;1
154;E17;E22;D01;39
154;E17;E22;E02;2
154;E17;D03;D01;1
154;E17;E22;D01;683
154;E17;E22;D01;7
154;E17;E22;D01;10
154;E17;E22;D01;2
154;E17;E22;E02;11
154;E17;D03;D01;144
154;E17;E22;D01;16468
154;E17;E22;D01;97
154;E17;E22;D01;378
154;E17;E22;D01;15
154;E17;E22;E02;71
154;E17;E22;E02;2
154;E17;E22;E02;1
154;E17;E23;D01;1
154;E17;D03;D01;1
154;E17;E22;D01;15
154;E17;E22;D01;2
154;E17;E22;D01;12
154;E17;E22;E02;4
154;E17;D03;D01;1
154;E17;E22;D01;91
154;E17;E22;D01;1
154;E17;E22;D01;2
154;E17;E22;E02;1
154;E18;E22;;1
154;E17;E22;D01;43
154;E17;E22;D01;1
154;E17;E22;D01;1
154;E17;E22;E02;15
154;E17;E22;E02;2
154;E17;E22;D01;1
154;E17;D03;D01;3
154;E17;E22;D01;272
154;E17;E22;D01;3
154;E17;E22;E02;2
154;E17;E23;D01;1
154;E17;D03;D01;5
154;E17;E22;D01;160
154;E17;E22;D01;1
154;E17;E22;D01;4
154;E17;E22;D01;239
154;E17;E22;D01;1
154;E17;E22;D01;10
154;E17;E22;D01;18
154;E17;E22;D01;5
154;E17;E22;E02;2
154;E18;D03;;2
154;E18;E22;;1
154;E18;E22;;4
154;E18;E22;;1
154;E18;E22;;37
154;E18;E22;;1
154;E18;E22;;21
154;E17;E22;D01;25
154;E17;E22;D01;8
154;E17;E22;D01;1
154;E18;E22;;2
154;E18;E22;;38
154;E17;E22;D01;65
154;E17;E22;D01;1
154;E17;E22;D01;1
154;E17;D03;D01;3
154;E17;E22;D01;673
154;E17;E22;D01;6
154;E17;E22;D01;2
154;E17;E22;E02;111
154;E17;E22;E02;3
154;E17;E22;D01;114
154;E17;D03;D01;1
154;E17;E22;D01;89
154;E17;E22;D01;4
154;E17;E22;D01;1
154;E17;E22;D01;1
154;E17;E22;D01;84
154;E17;E22;D01;4
154;E17;E22;D01;10
154;E17;E22;E02;2
154;E17;E22;D01;1
154;E17;E22;D01;4
154;E17;E22;D01;78
154;E17;E22;E02;8
154;E17;E22;E02;1
154;E17;E22;E02;1
154;E17;E22;D01;228
154;E17;E22;D01;2
154;E17;E22;D01;3
154;E17;E22;E02;4
154;E17;E22;D01;135
154;E17;E22;D01;1
154;E17;E22;D01;2
154;E17;E22;D01;3
154;E17;E22;E02;1
154;E18;E22;;1
154;E17;E22;D01;15
154;E17;E22;D01;1
154;E17;E22;D01;2
154;E17;E22;D01;324
154;E17;E22;D01;4
154;E17;E22;D01;6
154;E17;E22;D01;1
154;E17;E22;E02;4
154;E17;E22;D01;118
154;E17;E22;D01;1
154;E17;E22;E02;2
154;E18;E22;;448
154;E18;E22;;1
154;E17;E22;D01;186
154;E17;E22;D01;1
154;E17;E22;D01;9
154;E18;E22;;1
154;E18;E22;;3
154;E18;E22;;70
154;E18;E22;;1
154;E17;E22;D01;30
154;E17;E22;D01;1
154;E17;E22;D01;1
154;D01;D02;;1
154;D01;D02;;7
154;D02;D02;;409
154;D02;D02;;3
154;D02;D02;;35
154;D02;E22;;4
154;D04;D02;;1
154;D04;D02;;2
154;D04;E22;;449
154;D04;E22;;1
154;D05;D02;;2
154;D05;E22;;6
154;D06;D02;;4
154;D06;D02;;11
